row,column,depth
47.57048416137695,11.313252449035645,1.3181078433990479
53.62251281738281,19.202774047851562,1.3537039756774902
53.62251281738281,19.202774047851562,1.3537039756774902
54.111839294433594,24.660490036010742,1.3957053422927856
54.111839294433594,24.660490036010742,1.3957053422927856
47.03052520751953,26.691232681274414,1.4167600870132446
47.26572036743164,19.50904655456543,1.3645296096801758
40.20949935913086,16.103515625,1.364267110824585
46.87334442138672,23.49123764038086,1.3914530277252197
55.64204025268555,13.404929161071777,1.31636381149292
41.80790710449219,27.768644332885742,1.4311895370483398
34.981292724609375,27.850341796875,1.4470710754394531
15.620723724365234,11.477147102355957,1.3680416345596313
34.981292724609375,27.850341796875,1.4470710754394531
47.03052520751953,26.691232681274414,1.4167600870132446
36.16075897216797,22.302734375,1.4136265516281128
36.16075897216797,22.302734375,1.4136265516281128
36.16075897216797,22.302734375,1.4136265516281128
24.525360107421875,22.059709548950195,1.437516450881958
46.90828323364258,29.594924926757812,1.439038634300232
51.99874496459961,38.26854705810547,2.2477123737335205
17.20463752746582,6.708032131195068,1.327657699584961
53.544010162353516,52.26689147949219,2.3304758071899414
31.390195846557617,14.021882057189941,1.361581563949585
44.529850006103516,18.318038940429688,1.3617409467697144
55.205101013183594,152.3936004638672,7.8035197257995605
34.321388244628906,138.93626403808594,8.933707237243652
50.08583068847656,152.37551879882812,8.032927513122559
49.349613189697266,156.91802978515625,7.837100982666016
49.349613189697266,156.91802978515625,7.837100982666016
56.50845718383789,153.408203125,7.628699779510498
19.67827796936035,150.71829223632812,7.969491004943848
36.19796371459961,155.38360595703125,7.718973636627197
36.19796371459961,155.38360595703125,7.718973636627197
58.257484436035156,153.57211303710938,7.235565185546875
16.791034698486328,152.44557189941406,8.041619300842285
58.257484436035156,153.57211303710938,7.235565185546875
58.257484436035156,153.57211303710938,7.235565185546875
16.791034698486328,152.44557189941406,8.041619300842285
46.641597747802734,146.34317016601562,8.426294326782227
9.945273399353027,156.423095703125,7.465848445892334
46.041934967041016,198.80816650390625,6.057246208190918
49.61638641357422,191.2331085205078,6.322296142578125
50.30897521972656,170.02830505371094,6.871845722198486
47.01805877685547,169.8236541748047,6.869601249694824
3.9859070777893066,212.71627807617188,5.196206092834473
35.642601013183594,169.2568359375,7.078560829162598
35.642601013183594,169.2568359375,7.078560829162598
35.727806091308594,179.6995849609375,6.783756732940674
53.658748626708984,193.7698974609375,6.078292369842529
55.43804168701172,183.70587158203125,6.417088031768799
53.00717544555664,181.71800231933594,6.473193645477295
48.49712371826172,289.85107421875,1.3638904094696045
48.49712371826172,289.85107421875,1.3638904094696045
43.434165954589844,298.8790283203125,1.3333204984664917
43.829071044921875,311.4207458496094,1.216660499572754
43.829071044921875,311.4207458496094,1.216660499572754
45.240760803222656,290.5871276855469,1.35099458694458
56.101654052734375,275.3568115234375,1.4999902248382568
44.558265686035156,290.6468200683594,1.35099458694458
51.02777099609375,301.3553466796875,1.248827338218689
53.59929275512695,272.02239990234375,1.5794960260391235
49.16335678100586,258.9508361816406,2.009448528289795
47.436927795410156,254.39520263671875,2.0749080181121826
51.958984375,269.3449401855469,1.6258760690689087
51.02777099609375,301.3553466796875,1.248827338218689
41.102813720703125,274.3172607421875,1.7775623798370361
34.39375686645508,256.84210205078125,2.084188222885132
49.721351623535156,273.6974182128906,1.5765552520751953
17.535432815551758,274.04327392578125,2.0092408657073975
50.216060638427734,294.38970947265625,1.3198848962783813
15.646431922912598,278.4825134277344,1.957893967628479
56.61924743652344,271.1354675292969,1.5668065547943115
43.32343292236328,280.0166015625,1.5838509798049927
43.32343292236328,280.0166015625,1.5838509798049927
90.62249755859375,7.672885894775391,1.2287042140960693
90.62249755859375,7.672885894775391,1.2287042140960693
69.0710678100586,58.529197692871094,2.2348668575286865
70.63394165039062,33.9232177734375,1.4285449981689453
66.03013610839844,33.53311538696289,1.4361438751220703
81.62733459472656,67.10731506347656,2.275378465652466
81.01204681396484,23.308948516845703,1.3579834699630737
69.55526733398438,22.301666259765625,1.3621032238006592
69.55526733398438,22.301666259765625,1.3621032238006592
67.06995391845703,28.618898391723633,1.401772141456604
83.12164306640625,4.700308322906494,1.213479995727539
111.69248962402344,29.15616798400879,1.388593316078186
111.69248962402344,29.15616798400879,1.388593316078186
73.39891815185547,29.224985122680664,1.4026291370391846
66.52716064453125,31.099550247192383,1.4128987789154053
63.29787826538086,31.397722244262695,1.4288313388824463
83.12164306640625,4.700308322906494,1.213479995727539
91.08511352539062,68.22233581542969,2.2789995670318604
97.00215148925781,13.256929397583008,1.2670191526412964
70.68305969238281,11.411755561828613,1.2708262205123901
70.68305969238281,11.411755561828613,1.2708262205123901
90.03462219238281,23.388835906982422,1.3422722816467285
73.21853637695312,53.72038269042969,2.2081494331359863
116.365966796875,77.16324615478516,3.4228873252868652
116.86224365234375,156.18923950195312,4.527171611785889
117.03619384765625,152.3474578857422,4.524796962738037
110.6454086303711,151.04205322265625,4.653472900390625
115.50450134277344,137.9839630126953,4.53005838394165
112.98103332519531,139.71759033203125,4.602262020111084
112.98103332519531,139.71759033203125,4.602262020111084
117.07705688476562,158.3889617919922,4.520017623901367
117.07705688476562,158.3889617919922,4.520017623901367
115.45743560791016,150.98123168945312,4.548975944519043
112.62264251708984,147.7631072998047,4.598581790924072
117.07705688476562,158.3889617919922,4.520017623901367
104.25293731689453,158.36746215820312,4.938258647918701
112.62264251708984,147.7631072998047,4.598581790924072
104.25293731689453,158.36746215820312,4.938258647918701
112.70791625976562,144.36959838867188,4.598519802093506
116.82858276367188,143.0194091796875,4.521829605102539
115.68666076660156,156.915283203125,4.538475036621094
110.90840148925781,156.72027587890625,4.664954662322998
110.46693420410156,144.6797332763672,4.6834330558776855
109.09204864501953,156.89202880859375,4.7454071044921875
113.3626708984375,155.56642150878906,4.6090617179870605
110.76641082763672,154.1820831298828,4.65910530090332
112.974365234375,148.98306274414062,4.598502159118652
66.10047149658203,136.79962158203125,6.51486873626709
66.10047149658203,136.79962158203125,6.51486873626709
91.49214172363281,233.773193359375,2.0985395908355713
87.97267150878906,236.1386260986328,2.0819294452667236
75.80860900878906,191.19992065429688,5.708957672119141
80.1967544555664,223.05160522460938,4.181969165802002
90.47613525390625,198.4386749267578,5.11747407913208
94.90016174316406,228.90521240234375,3.722628593444824
89.13197326660156,177.74806213378906,5.6684699058532715
90.99817657470703,230.0337677001953,3.7282330989837646
101.35588836669922,231.05929565429688,2.1247718334198
101.35588836669922,231.05929565429688,2.1247718334198
116.70480346679688,235.78656005859375,1.8212963342666626
111.74063110351562,231.22518920898438,2.0705149173736572
84.67617797851562,234.72247314453125,2.136857271194458
89.14716339111328,231.8431396484375,3.655747890472412
105.88603210449219,232.27053833007812,2.055391788482666
109.55686950683594,237.68209838867188,1.8048253059387207
97.71200561523438,232.28683471679688,2.0936028957366943
82.06150817871094,233.71688842773438,3.5882418155670166
90.47613525390625,198.4386749267578,5.11747407913208
88.39984130859375,233.04605102539062,2.190019130706787
82.45343017578125,235.67233276367188,2.1491055488586426
115.9674301147461,233.21324157714844,1.9406559467315674
107.18818664550781,237.9353790283203,1.8133137226104736
104.95557403564453,237.9202880859375,1.8187880516052246
72.37648010253906,238.2237548828125,3.524332284927368
77.3038330078125,285.3982849121094,1.2329277992248535
70.04914855957031,303.6285095214844,1.1465845108032227
74.20906829833984,297.63714599609375,1.1695739030838013
74.20906829833984,297.63714599609375,1.1695739030838013
71.36505889892578,265.2427673339844,1.5531748533248901
85.8091049194336,287.0487365722656,1.1974668502807617
64.53535461425781,309.94378662109375,1.1294939517974854
117.59343719482422,286.5184631347656,1.0188229084014893
88.2335433959961,284.5260009765625,1.20077383518219
71.36505889892578,265.2427673339844,1.5531748533248901
64.53535461425781,309.94378662109375,1.1294939517974854
69.12474060058594,295.3207092285156,1.2055059671401978
69.12474060058594,295.3207092285156,1.2055059671401978
84.99827575683594,266.2060852050781,1.4898704290390015
97.69664001464844,305.16705322265625,0.9623532295227051
100.22236633300781,293.9742126464844,1.0135127305984497
98.58682250976562,276.28607177734375,1.261743187904358
73.64868927001953,281.8642578125,1.3045392036437988
73.64868927001953,281.8642578125,1.3045392036437988
96.0203628540039,291.183837890625,1.0970219373703003
104.40495300292969,291.42926025390625,1.0164278745651245
99.33551788330078,291.72216796875,1.0275508165359497
71.57283020019531,286.45062255859375,1.2372257709503174
76.21632385253906,272.72589111328125,1.476772427558899
83.67921447753906,266.5003662109375,1.4877018928527832
130.46109008789062,7.811180591583252,1.23140287399292
155.7838592529297,8.387916564941406,1.1776574850082397
155.7838592529297,8.387916564941406,1.1776574850082397
160.02520751953125,78.37259674072266,3.295295000076294
156.19668579101562,77.46932220458984,3.349919557571411
172.73587036132812,77.14480590820312,3.1516547203063965
127.61776733398438,69.51309204101562,3.043489933013916
151.06564331054688,6.376175403594971,1.1660706996917725
155.31280517578125,61.3149299621582,3.0634801387786865
139.50489807128906,19.61566162109375,1.3278640508651733
175.06634521484375,3.2242166996002197,1.0875364542007446
175.61019897460938,16.375564575195312,1.2257333993911743
149.44309997558594,10.00174331665039,1.2342404127120972
156.57752990722656,11.142786979675293,1.2244971990585327
161.96453857421875,15.394039154052734,1.26299250125885
161.96453857421875,15.394039154052734,1.26299250125885
125.91980743408203,15.001222610473633,1.2799910306930542
125.91980743408203,15.001222610473633,1.2799910306930542
125.91980743408203,15.001222610473633,1.2799910306930542
153.96890258789062,12.228472709655762,1.241673469543457
168.7406005859375,11.811273574829102,1.1922011375427246
158.76580810546875,5.628795623779297,1.1435073614120483
166.83546447753906,5.373732566833496,1.1181352138519287
136.56118774414062,68.27546691894531,2.936572790145874
139.76370239257812,15.469704627990723,1.280521273612976
139.76370239257812,15.469704627990723,1.280521273612976
137.39993286132812,133.5699462890625,3.7531402111053467
136.06431579589844,140.56813049316406,3.7849674224853516
136.06431579589844,140.56813049316406,3.7849674224853516
137.8651580810547,142.748291015625,3.71877384185791
139.79266357421875,146.82891845703125,3.6727068424224854
134.98562622070312,114.3946533203125,3.7444818019866943
136.70706176757812,153.51052856445312,3.775871515274048
136.7601776123047,154.61685180664062,3.7791900634765625
157.18560791015625,142.95071411132812,3.362055778503418
138.37245178222656,152.45236206054688,3.7405781745910645
157.18560791015625,142.95071411132812,3.362055778503418
138.37245178222656,152.45236206054688,3.7405781745910645
134.3030242919922,140.01515197753906,3.8418960571289062
134.98562622070312,114.3946533203125,3.7444818019866943
142.3092041015625,151.1902618408203,3.644664764404297
140.0101318359375,149.89334106445312,3.6779956817626953
141.90927124023438,148.00750732421875,3.643489360809326
141.8263397216797,148.06312561035156,3.643489360809326
145.5916748046875,102.27664947509766,3.55601167678833
176.3907012939453,104.04798889160156,3.13236403465271
176.3907012939453,104.04798889160156,3.13236403465271
143.1327667236328,157.39901733398438,3.6233372688293457
178.49261474609375,136.72402954101562,3.0281591415405273
178.49261474609375,136.72402954101562,3.0281591415405273
166.2523956298828,86.22679901123047,3.231515407562256
166.2523956298828,86.22679901123047,3.231515407562256
166.2523956298828,86.22679901123047,3.231515407562256
144.4539031982422,172.04795837402344,3.6525230407714844
172.5484619140625,175.77137756347656,3.0148677825927734
141.2210235595703,162.0807342529297,3.6764376163482666
141.2210235595703,162.0807342529297,3.6764376163482666
141.2210235595703,162.0807342529297,3.6764376163482666
153.32424926757812,170.1490478515625,3.42409086227417
144.4539031982422,172.04795837402344,3.6525230407714844
176.1433563232422,167.0352325439453,2.9714579582214355
172.5484619140625,175.77137756347656,3.0148677825927734
176.1433563232422,167.0352325439453,2.9714579582214355
139.7386016845703,161.71725463867188,3.702908515930176
172.5484619140625,175.77137756347656,3.0148677825927734
176.1433563232422,167.0352325439453,2.9714579582214355
178.11593627929688,192.24951171875,2.972684383392334
147.40321350097656,162.34742736816406,3.5362629890441895
152.02281188964844,169.634033203125,3.445406675338745
163.45904541015625,173.78660583496094,3.2050328254699707
163.45904541015625,173.78660583496094,3.2050328254699707
178.11593627929688,192.24951171875,2.972684383392334
173.04336547851562,163.39846801757812,3.024141311645508
147.40321350097656,162.34742736816406,3.5362629890441895
172.90472412109375,212.7357177734375,1.9843050241470337
178.11593627929688,192.24951171875,2.972684383392334
172.90472412109375,212.7357177734375,1.9843050241470337
172.90472412109375,212.7357177734375,1.9843050241470337
144.51171875,271.2770690917969,1.1058759689331055
153.75198364257812,262.97113037109375,1.1750835180282593
149.18231201171875,263.3605651855469,1.2709333896636963
171.78582763671875,248.79603576660156,1.3709887266159058
146.84999084472656,264.9462890625,1.245975375175476
152.83815002441406,265.0986633300781,1.136891484260559
162.34657287597656,257.14068603515625,1.2556308507919312
147.8270721435547,265.19293212890625,1.2027359008789062
148.7361602783203,287.2298278808594,1.0311025381088257
153.7282257080078,267.1763916015625,1.1186217069625854
162.34657287597656,257.14068603515625,1.2556308507919312
153.7282257080078,267.1763916015625,1.1186217069625854
128.63653564453125,274.49981689453125,1.1508352756500244
139.66250610351562,268.1932373046875,1.2277544736862183
126.17951965332031,273.6825866699219,1.1617035865783691
127.4904556274414,297.324951171875,0.9806974530220032
129.8105926513672,273.6466369628906,1.0841550827026367
152.59011840820312,260.5771789550781,1.276869773864746
152.59011840820312,260.5771789550781,1.276869773864746
174.15536499023438,249.56529235839844,1.3232808113098145
122.4839096069336,260.66485595703125,1.3742332458496094
128.3709716796875,266.8082580566406,1.2823597192764282
174.15536499023438,249.56529235839844,1.3232808113098145
164.7272186279297,256.2200012207031,1.2500097751617432
122.94912719726562,300.1210021972656,0.9698806405067444
237.64028930664062,61.607486724853516,1.9139128923416138
232.56944274902344,60.134666442871094,2.003706693649292
233.9512481689453,74.216796875,2.001305103302002
220.57269287109375,74.25926971435547,2.4284121990203857
232.98678588867188,70.18682098388672,2.012701988220215
227.24441528320312,55.884620666503906,2.2340433597564697
236.27920532226562,77.7122573852539,1.9654120206832886
219.1759796142578,77.5677261352539,2.4821696281433105
227.24441528320312,55.884620666503906,2.2340433597564697
232.56944274902344,60.134666442871094,2.003706693649292
237.64028930664062,61.607486724853516,1.9139128923416138
224.03594970703125,77.40058898925781,2.3235015869140625
223.27780151367188,73.1758804321289,2.3992841243743896
